Subfolder&Frequency&Target&Slot1&Slot2&Slot3&Slot4&Slot5&Slot6&Slot7&Slot8&Slot9&Slot10
1750&29&air&> chi_case&> chi_det&> pa_obl&&&&&&&
1750&27&air&> chi_case&> chi_det&> pa_nmod&&&&&&&
1750&16&air&> chi_det&> pa_nsubj&&&&&&&&
1750&16&air&> chi_punct&> pa_compound&&&&&&&&
1750&13&air&> chi_case&> pa_nmod&&&&&&&&
1750&11&air&> chi_amod&> chi_case&> chi_det&> pa_obl&&&&&&
1750&10&air&> chi_det&> pa_nsubj:pass&&&&&&&&
1750&7&air&> chi_det&> pa_obj&&&&&&&&
1750&7&air&> chi_amod&> chi_punct&> pa_appos&&&&&&&
1750&5&air&> chi_det&> chi_nmod&> pa_nsubj&&&&&&&
1750&4&air&> chi_acl:relcl&> chi_case&> chi_det&> pa_obl&&&&&&
1750&4&air&> chi_amod&> chi_case&> pa_obl&&&&&&&
1750&4&air&> chi_case&> chi_det&> chi_nmod&> pa_obl&&&&&&
1750&3&air&> chi_acl:relcl&> chi_case&> chi_det&> pa_nmod&&&&&&
1750&3&air&> pa_compound&&&&&&&&&
1750&3&air&> chi_case&> chi_det&> chi_nmod&> pa_nmod&&&&&&
1750&2&air&> chi_case&> chi_nmod&> pa_obl&&&&&&&
1750&2&air&> chi_case&> chi_cc&> chi_det&> chi_punct&> pa_conj&&&&&
1750&2&air&> chi_det&> chi_nmod&> pa_obj&&&&&&&
1750&2&air&> chi_amod&> chi_det&> pa_obj&&&&&&&
1750&2&air&> chi_case&> chi_compound&> chi_det&> pa_nmod&&&&&&
1750&2&air&> chi_cc&> pa_conj&&&&&&&&
1750&2&air&> chi_amod&> chi_case&> chi_det&> pa_nmod&&&&&&
1750&2&air&> chi_acl&> chi_det&> pa_nsubj&&&&&&&
1750&1&air&> chi_amod&> chi_det&> chi_punct&> pa_appos&&&&&&
1750&1&air&> chi_amod&> chi_case&> chi_det&> chi_punct&> pa_obl&&&&&
1750&1&air&> chi_advmod&> chi_amod&> chi_case&> chi_det&> chi_punct&> pa_obl&&&&
1750&1&air&> chi_advmod&> chi_cc&> chi_det&> chi_punct&> pa_conj&&&&&
1750&1&air&> chi_acl&> chi_amod&> pa_nsubj&&&&&&&
1750&1&air&> chi_case&> chi_compound&> chi_det&> chi_punct&> pa_obl&&&&&
1750&1&air&> chi_case&> chi_cc&> chi_det&> chi_nmod&> pa_conj&&&&&
1750&1&air&> chi_amod&> chi_case&> chi_det&> chi_nmod&> pa_obl&&&&&
1750&1&air&> chi_acl&> chi_det&> chi_punct&> pa_nsubj:pass&&&&&&
1750&1&air&> chi_advmod&> chi_aux&> chi_conj&> chi_discourse&> pa_parataxis&&&&&
1750&1&air&> pa_nsubj:pass&&&&&&&&&
1750&1&air&> chi_acl:relcl&> chi_punct&> pa_appos&&&&&&&
1750&1&air&> pa_obj&&&&&&&&&
1750&1&air&> chi_advmod&> chi_case&> chi_det&> pa_nmod&&&&&&
1750&1&air&> chi_case&> chi_det&> chi_mark&> pa_obl&&&&&&
1750&1&air&> chi_acl:relcl&> chi_amod&> chi_case&> chi_det&> pa_obl&&&&&
1750&1&air&> chi_amod&> chi_cc&> pa_conj&&&&&&&
1750&1&air&> chi_case&> pa_obl&&&&&&&&
1750&1&air&> chi_advmod&> chi_conj&> chi_cop&> chi_mark&> chi_nsubj&> chi_obl&> chi_parataxis&> chi_punct&&
1750&1&air&> chi_advmod&> chi_cc&> chi_cop&> chi_det&> chi_mark&> chi_nmod&> chi_nsubj&> chi_punct&> pa_conj&
1750&1&air&> chi_amod&> chi_case&> chi_det&> chi_punct&> pa_nmod&&&&&
1750&1&air&> chi_conj&> chi_det&> pa_obj&&&&&&&
1750&1&air&> chi_amod&> chi_det&> chi_nmod&> chi_punct&> pa_nsubj&&&&&
1750&1&air&> chi_acl:relcl&> chi_det&> pa_nsubj:pass&&&&&&&
1750&1&air&> chi_amod&> chi_appos&> chi_det&> pa_nsubj&&&&&&
1750&1&air&> chi_acl&> chi_amod&> chi_det&> chi_punct&> pa_nsubj:pass&&&&&
1750&1&air&> chi_amod&> chi_punct&> pa_list&&&&&&&
1750&1&air&> chi_amod&> pa_list&&&&&&&&
1750&1&air&> chi_amod&> chi_punct&> pa_conj&&&&&&&
1750&1&air&> chi_amod&> chi_discourse&> pa_conj&&&&&&&
1750&1&air&> chi_amod&> chi_appos&> chi_punct&> pa_appos&&&&&&
1750&1&air&> chi_case&> chi_nummod&> pa_obl&&&&&&&
1750&1&air&> chi_case&> chi_nmod&> pa_nmod&&&&&&&
1750&1&air&> chi_case&> chi_conj&> chi_det&> pa_obl&&&&&&
1750&1&air&> chi_amod&> chi_case&> chi_det&> chi_nmod:unmarked&> chi_punct&> pa_obl&&&&
1750&1&air&> chi_amod&> chi_case&> chi_det&> pa_obl:agent&&&&&&
1750&1&air&> chi_case&> chi_det&> pa_nmod:poss&&&&&&&
1750&1&air&> chi_acl:relcl&> chi_advmod&> chi_case&> chi_det&> pa_nmod&&&&&
1750&1&air&> chi_det&> chi_det:predet&> pa_obj&&&&&&&
1750&1&air&> chi_amod&> chi_det&> pa_nsubj:pass&&&&&&&
1750&1&air&> chi_acl:relcl&> chi_det&> chi_punct&> pa_nsubj:pass&&&&&&
1750&1&air&> chi_amod&> chi_case&> chi_det&> chi_nmod&> pa_obl:agent&&&&&
1750&1&air&> chi_acl&> chi_amod&> chi_case&> chi_det&> pa_nmod&&&&&
1750&1&air&> chi_acl&> chi_case&> pa_nmod&&&&&&&
1750&1&air&> chi_case&> chi_det&> pa_obl:agent&&&&&&&
1750&1&air&> chi_det&> chi_nmod&> pa_nsubj:pass&&&&&&&
1750&1&air&> chi_acl&> chi_det&> pa_obj&&&&&&&
1750&1&air&> chi_advmod&> chi_case&> chi_det&> pa_obl&&&&&&
1755&35&air&> chi_case&> pa_nmod&&&&&&&&
1755&34&air&> chi_case&> chi_det&> pa_obl&&&&&&&
1755&29&air&> chi_case&> chi_det&> pa_nmod&&&&&&&
1755&17&air&> chi_amod&> chi_case&> chi_det&> pa_obl&&&&&&
1755&15&air&> chi_punct&> pa_compound&&&&&&&&
1755&14&air&> pa_compound&&&&&&&&&
1755&12&air&> chi_det&> pa_nsubj&&&&&&&&
1755&8&air&> chi_amod&> chi_case&> chi_det&> pa_nmod&&&&&&
1755&8&air&> chi_amod&> chi_case&> pa_nmod&&&&&&&
1755&7&air&> chi_det&> pa_nsubj:pass&&&&&&&&
1755&7&air&> chi_case&> pa_obl&&&&&&&&
1755&6&air&> chi_det&> pa_obj&&&&&&&&
